id;id_orders;id_products;sales;quantity;discount;profit;Order ID;Product ID
5575;2774;1751;36,738;1;0,4;-9,1845;CA-2014-151162;TEC-PH-10001870
5576;2774;1188;179,94;2;0,4;-44,985;CA-2014-151162;TEC-PH-10001809
5577;2775;442;383,64;6;0;122,7648;CA-2016-136686;FUR-FU-10004864
5578;2775;552;56,52;3;0;15,8256;CA-2016-136686;OFF-AP-10002350
5579;2776;951;6,56;2;0;1,9024;CA-2017-137498;OFF-AR-10003829
5580;2776;1226;243,92;5;0,2;-15,245;CA-2017-137498;FUR-CH-10003833
5581;2776;1715;47,52;9;0;22,8096;CA-2017-137498;OFF-PA-10000143
5582;2777;892;19,98;1;0;8,5914;CA-2017-163818;FUR-FU-10000076
5583;2778;903;8;5;0;3,44;CA-2016-161158;OFF-AR-10000462
5584;2779;1393;6,16;2;0;1,9712;CA-2014-116673;FUR-FU-10003829
5585;2780;1752;83,56;4;0;1,6712;CA-2017-105333;OFF-ST-10002182
5586;2780;1753;546,06;3;0;163,818;CA-2017-105333;TEC-PH-10001468
5587;2780;436;269,49;3;0;5,3898;CA-2017-105333;OFF-ST-10001809
5588;2781;846;10,9;5;0;3,597;CA-2015-149993;OFF-FA-10001561
5589;2782;734;6,096;2;0,2;2,2098;CA-2014-168158;OFF-BI-10001759
5590;2783;76;34,05;3;0;9,534;CA-2016-115224;OFF-ST-10000615
5591;2783;719;352,38;2;0;81,0474;CA-2016-115224;OFF-ST-10003816
5592;2784;813;245,98;2;0;27,0578;CA-2014-164742;FUR-CH-10002880
5593;2784;93;18,94;1;0;9,47;CA-2014-164742;OFF-BI-10004738
5594;2785;698;59,913;7;0,7;-45,9333;US-2017-108014;OFF-BI-10003984
5595;2786;470;391,98;2;0;109,7544;CA-2017-160325;TEC-PH-10000984
5596;2786;1286;437,85;3;0;131,355;CA-2017-160325;TEC-PH-10001944
5597;2787;142;68,62;2;0;32,2514;CA-2015-159779;OFF-BI-10002735
5598;2788;1060;25,02;3;0;6,5052;CA-2017-151176;OFF-SU-10001165
5599;2788;1743;10,71;3;0;2,7846;CA-2017-151176;OFF-AR-10000614
5600;2789;1754;55,984;2;0,2;4,1988;CA-2014-108903;OFF-AR-10004010
5601;2789;136;14,48;5;0,2;4,887;CA-2014-108903;OFF-EN-10004030
5602;2789;1090;142,488;3;0,2;-3,5622;CA-2014-108903;TEC-AC-10003023
5603;2790;1755;14,16;1;0,2;1,062;CA-2016-117919;OFF-ST-10003572
5604;2790;1674;79,92;5;0,2;27,972;CA-2016-117919;OFF-PA-10004353
5605;2791;1682;590,352;6;0,2;206,6232;CA-2015-142475;OFF-BI-10003718
5606;2792;1446;17,088;2;0,2;1,068;CA-2016-134516;FUR-FU-10001546
5607;2792;813;98,392;1;0,2;-11,0691;CA-2016-134516;FUR-CH-10002880
5608;2793;148;11,05;5;0;2,9835;CA-2017-105193;OFF-AR-10001547
5609;2794;1035;7,78;2;0;2,0228;CA-2015-168634;OFF-AP-10001626
5610;2795;765;659,9;2;0;217,767;CA-2017-117198;TEC-AC-10003033
5611;2796;177;53,04;3;0,2;-4,641;CA-2015-145828;TEC-AC-10002323
5612;2797;696;843,9;2;0;371,316;CA-2017-121027;TEC-AC-10002049
5613;2797;578;1496,16;9;0;224,424;CA-2017-121027;TEC-AC-10002253
5614;2798;1756;117,96;2;0;5,898;CA-2016-147431;OFF-ST-10003994
5615;2799;320;21,3;5;0;8,733;CA-2016-158001;OFF-AR-10002399
5616;2799;78;1040,8;5;0;281,016;CA-2016-158001;OFF-AP-10002118
5617;2799;564;29,34;6;0;7,9218;CA-2016-158001;OFF-AR-10001954
5618;2800;1123;19,52;2;0,2;5,368;CA-2017-125745;FUR-FU-10001591
5619;2801;17;443,92;4;0;8,8784;CA-2015-101154;OFF-ST-10004186
5620;2802;296;499,95;5;0;174,9825;US-2016-124163;TEC-AC-10001908
5621;2802;1280;3,04;1;0;1,0336;US-2016-124163;OFF-AR-10000817
5622;2802;39;201,96;2;0;50,49;US-2016-124163;FUR-CH-10004218
5623;2802;1467;68,64;11;0;17,16;US-2016-124163;FUR-FU-10000755
5624;2803;1073;100;4;0;21;CA-2016-121748;TEC-AC-10003063
5625;2803;1333;359,98;2;0;21,5988;CA-2016-121748;TEC-AC-10002637
5626;2804;51;6,16;2;0;2,9568;CA-2014-126683;FUR-FU-10001706
5627;2804;972;2348,82;9;0;399,2994;CA-2014-126683;FUR-TA-10002958
5628;2805;265;13,872;6;0,2;4,6818;CA-2017-148810;OFF-LA-10004689
5629;2805;1757;273,552;3;0,2;-13,6776;CA-2017-148810;FUR-CH-10001545
5630;2806;1001;815,292;9;0,4;-339,705;US-2016-146066;FUR-TA-10002530
5631;2807;476;234,45;3;0;103,158;CA-2014-127614;TEC-AC-10001432
5632;2807;1022;1256,22;6;0;75,3732;CA-2014-127614;FUR-TA-10003715
5633;2807;45;17,46;2;0;8,2062;CA-2014-127614;OFF-BI-10003291
5634;2808;621;10,528;7;0,2;3,6848;CA-2016-101742;OFF-BI-10004187
5635;2809;998;152,8;5;0;76,4;CA-2015-134943;OFF-BI-10000666
5636;2810;341;82,56;5;0,2;28,896;CA-2017-123022;OFF-BI-10002225
5637;2810;1524;284,97;3;0;85,491;CA-2017-123022;TEC-AC-10000474
5638;2811;1758;60,84;3;0;23,1192;CA-2017-113208;FUR-FU-10004245
5639;2812;158;1325,76;6;0,2;149,148;CA-2014-154893;FUR-CH-10004287
5640;2812;468;572,16;3;0,2;35,76;CA-2014-154893;FUR-CH-10000595
5641;2813;1733;28,8;9;0,2;10,08;CA-2014-147900;OFF-PA-10003063
5642;2814;22;11,12;4;0;2,8912;CA-2017-106355;OFF-AR-10000246
5643;2815;248;7,04;4;0;3,0976;CA-2016-127985;FUR-FU-10003274
5644;2816;1304;17,94;3;0;8,7906;CA-2015-166604;OFF-EN-10004147
5645;2817;531;34,76;5;0,2;11,297;CA-2017-120719;OFF-BI-10002103
5646;2818;944;74,45;5;0;20,1015;CA-2017-127117;FUR-FU-10004018
5647;2819;1002;192,22;14;0;69,1992;CA-2015-104241;FUR-FU-10001473
5648;2820;586;19,44;3;0;9,3312;CA-2017-168179;OFF-PA-10001800
5649;2821;1517;32,4;5;0;15,552;CA-2017-142342;OFF-PA-10004609
5650;2821;1759;57,9;5;0;28,95;CA-2017-142342;OFF-EN-10002592
5651;2821;1506;10,56;2;0;0;CA-2017-142342;OFF-ST-10002957
5652;2821;179;1194,165;5;0,15;210,735;CA-2017-142342;FUR-BO-10002613
5653;2822;1523;40,99;1;0;20,0851;CA-2017-109099;OFF-PA-10001033
5654;2823;135;2,94;1;0;0,7938;US-2014-134187;OFF-AR-10000940
5655;2824;444;45,24;4;0,7;-30,16;CA-2016-145261;OFF-BI-10001670
5656;2824;513;18,688;4;0,2;2,336;CA-2016-145261;OFF-AR-10004078
5657;2824;1750;11,648;2;0,2;3,7856;CA-2016-145261;OFF-PA-10003036
5658;2824;438;112,776;3;0,2;-8,4582;CA-2016-145261;TEC-AC-10000991
5659;2824;1001;377,45;5;0,5;-264,215;CA-2016-145261;FUR-TA-10002530
5660;2824;1509;15,936;4;0,2;5,1792;CA-2016-145261;OFF-LA-10000407
5661;2824;1379;28,68;3;0,2;-7,17;CA-2016-145261;TEC-PH-10004833
5662;2825;279;21,44;2;0,2;7,504;CA-2016-108875;FUR-FU-10002671
5663;2825;1044;511,056;9;0,2;-95,823;CA-2016-108875;OFF-ST-10001370
5664;2826;1760;18,656;2;0,2;1,3992;CA-2016-141957;OFF-AR-10000914
5665;2826;1086;11,088;7;0,7;-8,1312;CA-2016-141957;OFF-BI-10001116
5666;2826;226;66,688;1;0,2;4,168;CA-2016-141957;OFF-ST-10002276
5667;2826;822;99,488;2;0,2;8,7052;CA-2016-141957;OFF-ST-10004340
5668;2827;677;14,62;2;0;6,8714;CA-2016-142405;OFF-LA-10004093
5669;2827;545;53,984;14;0,2;17,5448;CA-2016-142405;OFF-BI-10004728
5670;2827;1302;389,97;3;0;132,5898;CA-2016-142405;TEC-AC-10003095
5671;2828;1741;355,36;4;0;92,3936;CA-2015-141012;FUR-FU-10003192
5672;2828;1718;140,376;3;0,2;8,7735;CA-2015-141012;TEC-PH-10004522
5673;2829;1653;15,84;2;0,2;5,544;CA-2017-127922;OFF-EN-10003068
5674;2829;524;8,448;2;0,2;2,64;CA-2017-127922;OFF-PA-10001204
5675;2830;645;12,96;2;0;6,2208;CA-2016-146318;OFF-PA-10003953
5676;2831;180;57,408;6;0,2;5,7408;CA-2014-135993;TEC-PH-10001552
5677;2831;1692;27,6;4;0;2,208;CA-2014-135993;TEC-AC-10004877
5678;2832;1526;38,976;3;0,6;-50,6688;CA-2014-126802;FUR-FU-10000193
5679;2833;849;20,44;7;0;9,198;CA-2016-143924;OFF-FA-10000735
5680;2833;520;109,92;2;0;53,8608;CA-2016-143924;OFF-PA-10002120
5681;2834;1207;6,38;1;0;2,9348;CA-2016-141551;OFF-BI-10001249
5682;2834;56;6,48;1;0;3,1104;CA-2016-141551;OFF-PA-10001569
5683;2835;1635;15,84;3;0;7,128;CA-2014-164315;OFF-PA-10004248
5684;2835;1522;1049,93;7;0;293,9804;CA-2014-164315;TEC-PH-10001128
5685;2835;1272;154,9;5;0;40,274;CA-2014-164315;OFF-AP-10003842
5686;2836;103;98,352;3;0,2;35,6526;CA-2015-131072;OFF-BI-10002794
5687;2837;111;14,32;5;0,2;5,191;CA-2014-131541;OFF-FA-10000621
5688;2837;1252;129,888;6;0,2;12,9888;CA-2014-131541;FUR-FU-10003623
5689;2837;1215;48,944;7;0,2;16,5186;CA-2014-131541;OFF-EN-10000781
5690;2838;1746;275,058;3;0,3;-90,3762;CA-2015-119550;FUR-CH-10002044
5691;2839;1280;27,36;9;0;9,3024;US-2015-138093;OFF-AR-10000817
5692;2839;423;44,75;5;0;20,585;US-2015-138093;OFF-PA-10001509
5693;2839;525;134,99;1;0;36,4473;US-2015-138093;TEC-PH-10004667
5694;2839;1715;26,4;5;0;12,672;US-2015-138093;OFF-PA-10000143
5695;2839;324;542,94;3;0;141,1644;US-2015-138093;FUR-CH-10000785
5696;2840;973;71,088;2;0,2;-1,7772;CA-2016-126165;FUR-TA-10001676
5697;2841;339;27,396;9;0,8;-42,4638;CA-2017-126123;OFF-BI-10000309
5698;2841;1081;13,456;1;0,8;-23,548;CA-2017-126123;OFF-BI-10004224
5699;2842;580;11,84;1;0,2;4,44;CA-2016-143441;OFF-LA-10002312
5700;2843;1666;35,88;6;0;17,5812;CA-2017-148320;OFF-PA-10003022
5701;2844;619;40,752;3;0,2;15,282;CA-2016-125661;OFF-EN-10001532
5702;2844;1068;139,96;5;0,2;-22,7435;CA-2016-125661;TEC-AC-10004855
5703;2845;951;2,624;1;0,2;0,2952;US-2014-123519;OFF-AR-10003829
5704;2845;1338;136,53;1;0,4;-52,3365;US-2014-123519;FUR-TA-10002645
5705;2845;765;263,96;1;0,2;42,8935;US-2014-123519;TEC-AC-10003033
5706;2846;1563;11,64;3;0;3,3756;CA-2014-155593;OFF-SU-10002522
5707;2847;1596;40,176;3;0,2;14,5638;CA-2017-136000;OFF-BI-10004828
5708;2848;751;79,44;3;0;30,1872;US-2015-160857;FUR-FU-10001095
5709;2848;1421;357,93;3;0;7,1586;US-2015-160857;OFF-SU-10000157
5710;2848;475;127,764;2;0,1;21,294;US-2015-160857;FUR-CH-10002647
5711;2848;362;2799,944;7;0,2;1014,9797;US-2015-160857;TEC-CO-10004115
5712;2848;1542;19,44;3;0;9,3312;US-2015-160857;OFF-PA-10003363
5713;2849;522;36,792;1;0,2;4,1391;CA-2017-115805;TEC-PH-10003092
5714;2850;870;5,94;3;0;1,6038;US-2014-143707;TEC-PH-10003655
5715;2851;842;177,55;5;0;47,9385;CA-2017-116939;OFF-ST-10001476
5716;2852;696;619,95;5;0;111,591;CA-2015-124107;TEC-AC-10002049
5717;2852;120;29,16;3;0;8,4564;CA-2015-124107;TEC-PH-10003875
5718;2852;1452;57,96;7;0;27,2412;CA-2015-124107;OFF-EN-10003286
5719;2852;931;29,403;3;0,1;5,2272;CA-2015-124107;OFF-AP-10003971
5720;2853;1570;81,4;5;0;21,164;CA-2017-126550;OFF-ST-10001031
5721;2854;53;8,72;5;0,2;2,289;CA-2015-138674;OFF-FA-10000304
5722;2854;1303;91,176;3;0,2;4,5588;CA-2015-138674;TEC-AC-10000358
5723;2854;1234;159,968;4;0,2;29,994;CA-2015-138674;TEC-AC-10002800
5724;2855;833;12,96;2;0;6,2208;CA-2016-165820;OFF-PA-10004735
5725;2856;943;331,536;3;0,2;-82,884;CA-2014-103191;OFF-ST-10002574
5726;2857;1337;899,91;9;0;395,9604;CA-2015-103933;TEC-AC-10004171
5727;2858;982;946,344;7;0,2;118,293;CA-2015-110548;TEC-PH-10002922
5728;2859;1090;178,11;3;0;32,0598;CA-2017-117324;TEC-AC-10003023
5729;2859;964;1089,75;3;0;305,13;CA-2017-117324;OFF-AP-10003590
5730;2859;581;61,06;2;0;28,0876;CA-2017-117324;OFF-LA-10003510
5731;2859;1122;459,92;4;0;41,3928;CA-2017-117324;FUR-BO-10003159
5732;2859;321;27,52;4;0;12,6592;CA-2017-117324;OFF-PA-10002713
5733;2860;1532;638,82;9;0;185,2578;CA-2017-143574;FUR-BO-10002598
5734;2860;683;30,69;3;0;7,9794;CA-2017-143574;OFF-SU-10002537
5735;2860;981;25,16;2;0;8,5544;CA-2017-143574;FUR-FU-10003976
5736;2861;1459;13,92;3;0,2;4,872;CA-2014-111773;OFF-BI-10000174
5737;2862;365;19,36;2;0;9,2928;CA-2014-148614;OFF-PA-10002893
5738;2862;77;19,3;2;0;5,79;CA-2014-148614;FUR-FU-10003194
5739;2863;1400;38,376;3;0,2;13,4316;CA-2017-156139;OFF-BI-10004233
5740;2864;1642;12,96;2;0;6,3504;US-2017-147886;OFF-PA-10000232
5741;2864;751;26,48;1;0;10,0624;US-2017-147886;FUR-FU-10001095
5742;2864;1094;532,72;2;0,2;53,272;US-2017-147886;TEC-MA-10004679
5743;2864;653;26,72;4;0;12,8256;US-2017-147886;OFF-PA-10003651
5744;2864;579;20,04;3;0;9,6192;US-2017-147886;OFF-PA-10000743
5745;2864;419;795,48;7;0;7,9548;US-2017-147886;OFF-ST-10002743
5746;2864;1393;21,56;7;0;6,8992;US-2017-147886;FUR-FU-10003829
5747;2865;496;249,584;2;0,2;31,198;CA-2016-113733;TEC-PH-10002496
5748;2865;722;68,112;3;0,2;17,8794;CA-2016-113733;TEC-AC-10002473
5749;2865;1692;16,56;3;0,2;-2,484;CA-2016-113733;TEC-AC-10004877
5750;2866;1251;74,95;5;0;36,7255;CA-2017-104913;TEC-PH-10000923
5751;2867;11;355,455;3;0,5;-184,8366;CA-2014-145800;FUR-TA-10001539
5752;2868;1761;44,4;3;0;22,2;CA-2016-125850;OFF-LA-10003498
5753;2868;618;20,65;5;0;9,499;CA-2016-125850;OFF-LA-10004484
5754;2869;378;866,4;4;0;225,264;CA-2016-118514;FUR-CH-10000015
5755;2870;325;5,56;2;0;1,4456;CA-2015-150749;OFF-AR-10003732
5756;2871;1684;3,16;4;0,8;-8,532;CA-2014-163748;OFF-AP-10004052
5757;2871;616;1999,96;5;0,2;624,9875;CA-2014-163748;TEC-CO-10002095
5758;2872;1007;46,152;3;0,2;12,1149;CA-2015-119634;FUR-FU-10004270
5759;2873;1735;32,985;3;0,5;-1,9791;CA-2015-149300;TEC-MA-10000423
5760;2874;773;481,32;4;0;125,1432;US-2016-111528;OFF-ST-10001526
5761;2874;417;6,384;1;0,2;2,1546;US-2016-111528;OFF-BI-10002194
5762;2875;1108;542,94;3;0;152,0232;CA-2017-158169;OFF-AP-10000828
5763;2875;1002;54,92;4;0;19,7712;CA-2017-158169;FUR-FU-10001473
5764;2876;1579;1448,82;10;0,1;209,274;CA-2015-162047;FUR-CH-10004983
5765;2877;1756;353,88;6;0;17,694;CA-2015-117772;OFF-ST-10003994
5766;2878;873;333,576;3;0,2;25,0182;US-2014-126340;TEC-PH-10004447
5767;2879;1352;60,144;6;0,2;20,2986;CA-2016-149685;OFF-LA-10004545
5768;2880;937;85,2;6;0,2;20,235;CA-2017-126396;TEC-AC-10003116
5769;2881;1043;3,15;1;0;1,512;CA-2015-154900;OFF-LA-10001641
5770;2881;127;22,72;4;0;10,224;CA-2015-154900;OFF-PA-10002377
5771;2882;528;14,91;3;0;4,6221;CA-2015-103835;FUR-FU-10000010
5772;2882;1365;1158,12;4;0;335,8548;CA-2015-103835;OFF-AP-10002651
5773;2883;350;599,99;1;0;233,9961;CA-2015-158939;TEC-CO-10002313
5774;2884;356;23,968;2;0,2;2,3968;CA-2016-117408;OFF-ST-10001580
5775;2885;1757;638,288;7;0,2;-31,9144;CA-2016-142398;FUR-CH-10001545
5776;2885;730;13,208;1;0,2;4,6228;CA-2016-142398;OFF-BI-10004826
5777;2886;626;15,528;3;0,2;5,823;CA-2016-105277;OFF-BI-10000301
5778;2887;922;104,85;1;0;50,328;CA-2016-112060;OFF-PA-10000994
5779;2888;401;30,48;3;0;7,9248;CA-2014-105270;OFF-AR-10003156
5780;2888;1154;112,648;1;0,2;11,2648;CA-2014-105270;FUR-CH-10000988
5781;2889;1762;71,976;3;0,2;24,2919;US-2015-159513;TEC-MA-10003329
5782;2890;148;2,21;1;0;0,5967;CA-2015-155586;OFF-AR-10001547
5783;2890;777;15,52;4;0;7,4496;CA-2015-155586;OFF-EN-10003072
5784;2890;1347;36,44;4;0;16,398;CA-2015-155586;OFF-PA-10000726
5785;2891;367;217,764;6;0,7;-384,7164;CA-2017-141117;FUR-BO-10001972
5786;2891;598;39,072;6;0,2;4,3956;CA-2017-141117;OFF-SU-10004664
5787;2891;829;22,638;7;0,7;-16,6012;CA-2017-141117;OFF-BI-10003676
5788;2891;1386;95,144;7;0,2;10,7037;CA-2017-141117;OFF-AR-10003727
5789;2892;1393;12,32;5;0,2;1,848;CA-2017-115070;FUR-FU-10003829
5790;2892;697;4,419;3;0,7;-3,0933;CA-2017-115070;OFF-BI-10003712
5791;2893;660;35;7;0;16,8;CA-2017-140186;OFF-FA-10002280
5792;2893;956;72,784;1;0,2;0;CA-2017-140186;FUR-CH-10002961
5793;2893;415;97,84;2;0;25,4384;CA-2017-140186;OFF-AP-10002578
5794;2893;29;51,75;1;0;15,525;CA-2017-140186;FUR-FU-10004848
5795;2893;706;46,672;2;0,2;16,3352;CA-2017-140186;OFF-BI-10003364
5796;2894;1450;1395,54;9;0;362,8404;CA-2014-124856;OFF-ST-10002615
5797;2894;139;117,36;4;0;36,3816;CA-2014-124856;FUR-FU-10000521
5798;2894;920;18,9;3;0;8,694;CA-2014-124856;OFF-LA-10000121
5799;2894;969;77,52;2;0;37,9848;CA-2014-124856;OFF-PA-10001289
5800;2895;1497;421,372;2;0,3;-6,0196;CA-2014-166716;FUR-CH-10004495
5801;2896;1150;575,968;4;0,2;43,1976;CA-2014-123225;TEC-PH-10000895
5802;2896;1554;10,368;2;0,2;3,6288;CA-2014-123225;OFF-PA-10000552
5803;2897;434;15,984;2;0,2;1,1988;CA-2015-163440;TEC-PH-10000376
5804;2898;1047;10,272;3;0,2;1,1556;US-2017-106796;OFF-AR-10003504
5805;2899;1221;61,792;4;0,2;6,1792;CA-2017-113873;OFF-ST-10000943
5806;2899;714;205,9992;3;0,32;-27,2646;CA-2017-113873;FUR-BO-10003441
5807;2900;728;12,192;3;0,2;4,1148;CA-2016-149783;OFF-PA-10002195
5808;2900;1310;87,168;2;0,2;8,7168;CA-2016-149783;OFF-AP-10001205
5809;2900;1572;31,744;2;0,2;8,3328;CA-2016-149783;OFF-AR-10002987
5810;2901;480;132,224;4;0,2;-18,1808;CA-2016-125017;FUR-FU-10000723
5811;2902;814;105,52;4;0;48,5392;US-2015-163279;OFF-PA-10003127
5812;2902;1763;91,96;2;0;15,6332;US-2015-163279;FUR-FU-10000747
5813;2902;648;1487,976;3;0,2;185,997;US-2015-163279;TEC-PH-10001795
5814;2903;1724;19,44;3;0;9,3312;CA-2015-150196;OFF-PA-10003797
5815;2904;1208;11,672;1;0,2;-0,7295;US-2015-106495;TEC-AC-10002718
5816;2905;600;279,96;4;0;78,3888;CA-2014-124730;TEC-PH-10002170
5817;2905;62;12,912;3;0,2;4,6806;CA-2014-124730;OFF-BI-10001078
5818;2905;881;17,088;4;0,2;5,7672;CA-2014-124730;OFF-BI-10001031
5819;2905;323;93,15;9;0;44,712;CA-2014-124730;OFF-LA-10001158
5820;2905;746;11,52;4;0;5,6448;CA-2014-124730;OFF-LA-10001613
5821;2906;1421;238,62;2;0;4,7724;CA-2017-117632;OFF-SU-10000157
5822;2906;1038;7,77;1;0;2,0979;CA-2017-117632;OFF-AP-10004868
5823;2906;720;285,48;5;0,2;-10,7055;CA-2017-117632;FUR-TA-10001520
5824;2906;1121;19,168;4;0,2;6,4692;CA-2017-117632;OFF-BI-10001900
5825;2907;931;26,136;3;0,2;1,9602;CA-2014-115056;OFF-AP-10003971
5826;2908;977;419,4;4;0;201,312;CA-2017-161067;OFF-PA-10000418
5827;2908;1720;90,801;1;0,1;14,1246;CA-2017-161067;FUR-CH-10004626
5828;2908;212;181,764;2;0,1;-8,0784;CA-2017-161067;FUR-CH-10004860
5829;2908;1062;5,56;2;0;2,224;CA-2017-161067;OFF-AR-10003251
5830;2909;310;581,96;2;0;104,7528;CA-2016-122063;FUR-TA-10004575
5831;2909;1145;29,98;1;0;8,0946;CA-2016-122063;FUR-CH-10004754
5832;2910;1302;519,96;4;0;176,7864;CA-2015-111206;TEC-AC-10003095
5833;2911;949;6,264;3;0,2;2,0358;CA-2016-142895;OFF-LA-10000262
5834;2911;956;363,92;5;0,2;0;CA-2016-142895;FUR-CH-10002961
5835;2912;1637;64,2;5;0,7;-42,8;CA-2015-101868;OFF-BI-10003876
5836;2912;1161;38,52;3;0,7;-26,964;CA-2015-101868;OFF-BI-10002133
5837;2912;1701;72,6;5;0,2;-8,1675;CA-2015-101868;TEC-AC-10004396
5838;2913;1764;57,568;4;0,2;5,7568;CA-2017-133207;TEC-PH-10004100
5839;2914;1765;83,7;5;0;3,348;CA-2015-132948;OFF-ST-10000636
5840;2915;1194;32,4;5;0;15,552;CA-2015-134992;OFF-PA-10001972
5841;2915;929;47,98;2;0;11,0354;CA-2015-134992;FUR-FU-10002554
5842;2916;1766;415,968;4;0,2;51,996;CA-2015-126725;TEC-PH-10003174
5843;2916;887;304,9;5;0;6,098;CA-2015-126725;OFF-ST-10001418
5844;2916;1703;80,96;4;0;29,1456;CA-2015-126725;FUR-FU-10002813
5845;2916;1668;777,21;7;0;54,4047;CA-2015-126725;OFF-ST-10000129
5846;2916;989;32,4;5;0;15,552;CA-2015-126725;OFF-PA-10001639
5847;2916;902;225,568;2;0,2;2,8196;CA-2015-126725;FUR-CH-10001708
5848;2916;1123;36,6;3;0;15,372;CA-2015-126725;FUR-FU-10001591
5849;2917;848;715,64;2;0;178,91;CA-2015-121783;OFF-AP-10003849
5850;2917;1245;795,51;3;0;143,1918;CA-2015-121783;OFF-ST-10000078
5851;2917;1573;549,99;1;0;274,995;CA-2015-121783;TEC-CO-10001571
5852;2917;445;74,76;3;0;34,3896;CA-2015-121783;OFF-BI-10001658
5853;2917;222;29,22;3;0;12,8568;CA-2015-121783;FUR-FU-10004351
5854;2918;309;9,64;2;0;4,7236;US-2014-138835;OFF-BI-10003314
5855;2919;1199;33,488;7;0,2;-1,2558;CA-2015-112214;OFF-ST-10001505
5856;2919;1512;23,04;3;0,2;-4,896;CA-2015-112214;OFF-SU-10003567
5857;2919;1283;1,362;1;0,8;-2,1792;CA-2015-112214;OFF-BI-10002982
5858;2919;1257;14,76;5;0,6;-11,439;CA-2015-112214;FUR-FU-10002364
5859;2920;1602;239,666;2;0,15;14,098;US-2017-153255;FUR-BO-10004218
5860;2921;1001;301,96;2;0;45,294;CA-2015-108119;FUR-TA-10002530
5861;2922;1051;7,968;2;0,2;2,8884;CA-2015-157434;OFF-PA-10001526
5862;2923;1767;109,92;2;0;53,8608;CA-2016-101525;OFF-PA-10001497
5863;2923;1308;19,44;3;0;9,3312;CA-2016-101525;OFF-PA-10003936
5864;2923;797;11,16;2;0;4,3524;CA-2016-101525;OFF-AR-10000716
5865;2924;1277;79,47;3;0;22,2516;US-2014-117968;OFF-AP-10002765
5866;2924;1606;4,56;2;0;2,0064;US-2014-117968;OFF-AR-10004165
5867;2924;630;1133,35;5;0;294,671;US-2014-117968;FUR-CH-10002335
5868;2925;513;4,672;1;0,2;0,584;CA-2016-158211;OFF-AR-10004078
5869;2925;921;104,58;6;0,7;-80,178;CA-2016-158211;OFF-BI-10002026
5870;2926;446;1603,136;4;0,2;100,196;CA-2016-152247;FUR-CH-10001215
5871;2927;1745;1293,488;7;0,2;80,843;CA-2016-128223;FUR-TA-10001771
5872;2928;102;127,95;3;0;21,7515;CA-2016-154235;FUR-FU-10004006
5873;2929;43;59,76;1;0;16,7328;CA-2017-129910;OFF-ST-10003282
5874;2930;1088;108,08;7;0;54,04;CA-2017-133095;OFF-BI-10002353
5875;2930;1311;9,54;3;0;4,3884;CA-2017-133095;OFF-BI-10004141
5876;2931;564;11,736;3;0,2;1,0269;CA-2015-130554;OFF-AR-10001954
5877;2932;670;447,86;7;0;219,4514;CA-2014-152443;OFF-BI-10001071
5878;2932;1666;17,94;3;0;8,7906;CA-2014-152443;OFF-PA-10003022
5879;2932;1361;245,88;6;0;68,8464;CA-2014-152443;OFF-AP-10001293
5880;2933;1416;192,16;4;0;92,2368;CA-2016-133319;OFF-PA-10001815
5881;2934;446;801,568;2;0,2;50,098;CA-2016-133935;FUR-CH-10001215
5882;2934;840;368,91;9;0;180,7659;CA-2016-133935;OFF-PA-10000100
5883;2934;813;885,528;9;0,2;-99,6219;CA-2016-133935;FUR-CH-10002880
5884;2935;376;28,28;2;0;7,3528;CA-2016-136301;FUR-FU-10004712
5885;2935;1360;4912,59;3;0;196,5036;CA-2016-136301;OFF-SU-10000151
5886;2936;953;14,352;3;0,2;5,0232;US-2014-109456;OFF-BI-10000136
5887;2936;604;179,97;3;0;86,3856;US-2014-109456;TEC-AC-10003610
5888;2937;1355;42,76;1;0;11,1176;CA-2017-151596;OFF-ST-10001837
5889;2938;1768;45,68;2;0;21,0128;CA-2015-147879;OFF-PA-10001952
5890;2939;1096;25,06;2;0;11,7782;CA-2016-166625;OFF-BI-10002414
5891;2940;695;38,432;1;0,2;13,4512;CA-2016-146157;OFF-PA-10001790
5892;2940;147;21,568;2;0,2;1,6176;CA-2016-146157;OFF-ST-10001590
5893;2940;152;81,576;3;0,2;2,0394;CA-2016-146157;TEC-AC-10003657
5894;2941;995;2,78;1;0;1,3622;CA-2017-159954;OFF-BI-10004876
5895;2942;1292;99,87;3;0;23,9688;CA-2017-100825;OFF-ST-10003123
5896;2943;1761;44,4;3;0;22,2;CA-2014-168305;OFF-LA-10003498
5897;2943;1116;21,4;5;0;9,63;CA-2014-168305;OFF-PA-10004947
5898;2944;91;71,12;4;0;22,0472;CA-2016-167682;FUR-FU-10003799
5899;2944;1418;259,96;4;0;124,7808;CA-2016-167682;TEC-PH-10000673
5900;2945;1171;9,78;1;0;4,89;CA-2017-108000;OFF-EN-10002621
5901;2946;473;24,192;9;0,2;7,56;CA-2015-146465;OFF-BI-10004528
5902;2947;1173;31,56;3;0;10,4148;CA-2016-159639;FUR-FU-10001889
5903;2948;369;59,94;3;0;28,1718;US-2017-153948;OFF-PA-10000157
5904;2948;1714;45,36;4;0;22,2264;US-2017-153948;OFF-PA-10002764
5905;2948;1715;26,4;5;0;12,672;US-2017-153948;OFF-PA-10000143
5906;2948;1656;41,4;4;0;19,872;US-2017-153948;OFF-LA-10000414
